Specimen Number,Species ID,Group,Family,Scientific Name,Common Name,Country,State,County,Locality,Latitude,Longitude,Source,Accuracy,Drainage Name,HUC 8 Number,Year,Month,Day,Status,Comments,record_type,disposal,Museum_Cat_No,fresh_marine_intro,Reference 1,Type 1,Date 1,Author 1,Title 1,Publisher 1,Location 1,Reference 2,Type 2,Date 2,Author 2,Title 2,Publisher 2,Location 2,Reference 3,Type 3,Date 3,Author 3,Title 3,Publisher 3,Location 3,Reference 4,Type 4,Date 4,Author 4,Title 4,Publisher 4,Location 4,Reference 5,Type 5,Date 5,Author 5,Title 5,Publisher 5,Location 5,Reference 6,Type 6,Date 6,Author 6,Title 6,Publisher 6,Location 6
1545929,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,NY,Oswego,Oneida Lake - Dutchman III,43.17033,-75.9071,reported,Accurate,Oneida,4140202,2001,9,18,established,,Literature,,,Freshwater,32963,Journal Article,2019,"Hetherington, A.L., L.G. Rudstam, R.L. Schneider, K.T. Holeck, C.W. Hotaling, J.E. Cooper, and J.R. Jackson","Invader invaded: population dynamics of zebra mussels&nbsp;(<em>Dreissena polymorpha</em>) and quagga mussels (<em>Dreissena&nbsp;rostriformis bugensis</em>) in polymictic Oneida Lake, NY, USA&nbsp;(1992&ndash;2013)",,,33097,Database,2019,"Rudstam, L.G.","Lakewide zebra and quagga mussel summary, Oneida Lake, New York, 1992 to present",Knowledge Network for Biocomplexity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1545927,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,NY,Oswego,Oneida Lake - Dutchman II,43.17108,-75.91325,reported,Accurate,Oneida,4140202,2001,9,18,established,,Literature,,,Freshwater,32963,Journal Article,2019,"Hetherington, A.L., L.G. Rudstam, R.L. Schneider, K.T. Holeck, C.W. Hotaling, J.E. Cooper, and J.R. Jackson","Invader invaded: population dynamics of zebra mussels&nbsp;(<em>Dreissena polymorpha</em>) and quagga mussels (<em>Dreissena&nbsp;rostriformis bugensis</em>) in polymictic Oneida Lake, NY, USA&nbsp;(1992&ndash;2013)",,,33097,Database,2019,"Rudstam, L.G.","Lakewide zebra and quagga mussel summary, Oneida Lake, New York, 1992 to present",Knowledge Network for Biocomplexity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1545930,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,NY,Oswego,Oneida Lake - Dutchman I,43.16993,-75.91417,reported,Accurate,Oneida,4140202,2001,9,18,established,,Literature,,,Freshwater,32963,Journal Article,2019,"Hetherington, A.L., L.G. Rudstam, R.L. Schneider, K.T. Holeck, C.W. Hotaling, J.E. Cooper, and J.R. Jackson","Invader invaded: population dynamics of zebra mussels&nbsp;(<em>Dreissena polymorpha</em>) and quagga mussels (<em>Dreissena&nbsp;rostriformis bugensis</em>) in polymictic Oneida Lake, NY, USA&nbsp;(1992&ndash;2013)",,,33097,Database,2019,"Rudstam, L.G.","Lakewide zebra and quagga mussel summary, Oneida Lake, New York, 1992 to present",Knowledge Network for Biocomplexity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1545911,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,NY,Oswego,Oneida Lake - Dutchman II,43.17157,-75.90943,reported,Accurate,Oneida,4140202,1999,10,5,established,,Literature,,,Freshwater,32963,Journal Article,2019,"Hetherington, A.L., L.G. Rudstam, R.L. Schneider, K.T. Holeck, C.W. Hotaling, J.E. Cooper, and J.R. Jackson","Invader invaded: population dynamics of zebra mussels&nbsp;(<em>Dreissena polymorpha</em>) and quagga mussels (<em>Dreissena&nbsp;rostriformis bugensis</em>) in polymictic Oneida Lake, NY, USA&nbsp;(1992&ndash;2013)",,,33097,Database,2019,"Rudstam, L.G.","Lakewide zebra and quagga mussel summary, Oneida Lake, New York, 1992 to present",Knowledge Network for Biocomplexity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1545910,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,NY,Oswego,Oneida Lake - Dutchman I,43.169,-75.9085,reported,Accurate,Oneida,4140202,1999,10,5,established,,Literature,,,Freshwater,32963,Journal Article,2019,"Hetherington, A.L., L.G. Rudstam, R.L. Schneider, K.T. Holeck, C.W. Hotaling, J.E. Cooper, and J.R. Jackson","Invader invaded: population dynamics of zebra mussels&nbsp;(<em>Dreissena polymorpha</em>) and quagga mussels (<em>Dreissena&nbsp;rostriformis bugensis</em>) in polymictic Oneida Lake, NY, USA&nbsp;(1992&ndash;2013)",,,33097,Database,2019,"Rudstam, L.G.","Lakewide zebra and quagga mussel summary, Oneida Lake, New York, 1992 to present",Knowledge Network for Biocomplexity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1545906,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,NY,Oswego,Oneida Lake - Dunham Island,43.20633,-76.02517,reported,Accurate,Oneida,4140202,1999,10,13,established,,Literature,,,Freshwater,32963,Journal Article,2019,"Hetherington, A.L., L.G. Rudstam, R.L. Schneider, K.T. Holeck, C.W. Hotaling, J.E. Cooper, and J.R. Jackson","Invader invaded: population dynamics of zebra mussels&nbsp;(<em>Dreissena polymorpha</em>) and quagga mussels (<em>Dreissena&nbsp;rostriformis bugensis</em>) in polymictic Oneida Lake, NY, USA&nbsp;(1992&ndash;2013)",,,33097,Database,2019,"Rudstam, L.G.","Lakewide zebra and quagga mussel summary, Oneida Lake, New York, 1992 to present",Knowledge Network for Biocomplexity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1545909,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,NY,Oswego,Oneida Lake - Buoy 123,43.20167,-75.91683,reported,Accurate,Oneida,4140202,1999,10,13,established,,Literature,,,Freshwater,32963,Journal Article,2019,"Hetherington, A.L., L.G. Rudstam, R.L. Schneider, K.T. Holeck, C.W. Hotaling, J.E. Cooper, and J.R. Jackson","Invader invaded: population dynamics of zebra mussels&nbsp;(<em>Dreissena polymorpha</em>) and quagga mussels (<em>Dreissena&nbsp;rostriformis bugensis</em>) in polymictic Oneida Lake, NY, USA&nbsp;(1992&ndash;2013)",,,33097,Database,2019,"Rudstam, L.G.","Lakewide zebra and quagga mussel summary, Oneida Lake, New York, 1992 to present",Knowledge Network for Biocomplexity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1545903,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,NY,Oswego,Oneida Lake - Shackelton Point,43.1749,-75.93045,reported,Accurate,Oneida,4140202,1998,9,28,established,,Literature,,,Freshwater,32963,Journal Article,2019,"Hetherington, A.L., L.G. Rudstam, R.L. Schneider, K.T. Holeck, C.W. Hotaling, J.E. Cooper, and J.R. Jackson","Invader invaded: population dynamics of zebra mussels&nbsp;(<em>Dreissena polymorpha</em>) and quagga mussels (<em>Dreissena&nbsp;rostriformis bugensis</em>) in polymictic Oneida Lake, NY, USA&nbsp;(1992&ndash;2013)",,,33097,Database,2019,"Rudstam, L.G.","Lakewide zebra and quagga mussel summary, Oneida Lake, New York, 1992 to present",Knowledge Network for Biocomplexity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1545914,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,NY,Oswego,Oneida Lake - Wantry Island,43.2205,-76.00733,reported,Accurate,Oneida,4140202,1999,10,13,established,,Literature,,,Freshwater,32963,Journal Article,2019,"Hetherington, A.L., L.G. Rudstam, R.L. Schneider, K.T. Holeck, C.W. Hotaling, J.E. Cooper, and J.R. Jackson","Invader invaded: population dynamics of zebra mussels&nbsp;(<em>Dreissena polymorpha</em>) and quagga mussels (<em>Dreissena&nbsp;rostriformis bugensis</em>) in polymictic Oneida Lake, NY, USA&nbsp;(1992&ndash;2013)",,,33097,Database,2019,"Rudstam, L.G.","Lakewide zebra and quagga mussel summary, Oneida Lake, New York, 1992 to present",Knowledge Network for Biocomplexity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1545898,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,NY,Oswego,Oneida Lake - Dutchman I,43.17042,-75.91351,reported,Accurate,Oneida,4140202,1998,9,30,established,,Literature,,,Freshwater,32963,Journal Article,2019,"Hetherington, A.L., L.G. Rudstam, R.L. Schneider, K.T. Holeck, C.W. Hotaling, J.E. Cooper, and J.R. Jackson","Invader invaded: population dynamics of zebra mussels&nbsp;(<em>Dreissena polymorpha</em>) and quagga mussels (<em>Dreissena&nbsp;rostriformis bugensis</em>) in polymictic Oneida Lake, NY, USA&nbsp;(1992&ndash;2013)",,,33097,Database,2019,"Rudstam, L.G.","Lakewide zebra and quagga mussel summary, Oneida Lake, New York, 1992 to present",Knowledge Network for Biocomplexity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1545897,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,NY,Oswego,Oneida Lake - Dutchman III,43.17078,-75.90667,reported,Accurate,Oneida,4140202,1998,9,30,established,,Literature,,,Freshwater,32963,Journal Article,2019,"Hetherington, A.L., L.G. Rudstam, R.L. Schneider, K.T. Holeck, C.W. Hotaling, J.E. Cooper, and J.R. Jackson","Invader invaded: population dynamics of zebra mussels&nbsp;(<em>Dreissena polymorpha</em>) and quagga mussels (<em>Dreissena&nbsp;rostriformis bugensis</em>) in polymictic Oneida Lake, NY, USA&nbsp;(1992&ndash;2013)",,,33097,Database,2019,"Rudstam, L.G.","Lakewide zebra and quagga mussel summary, Oneida Lake, New York, 1992 to present",Knowledge Network for Biocomplexity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1545904,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,NY,Oswego,Oneida Lake - Dutchman II,43.17157,-75.90943,reported,Accurate,Oneida,4140202,1998,9,30,established,,Literature,,,Freshwater,32963,Journal Article,2019,"Hetherington, A.L., L.G. Rudstam, R.L. Schneider, K.T. Holeck, C.W. Hotaling, J.E. Cooper, and J.R. Jackson","Invader invaded: population dynamics of zebra mussels&nbsp;(<em>Dreissena polymorpha</em>) and quagga mussels (<em>Dreissena&nbsp;rostriformis bugensis</em>) in polymictic Oneida Lake, NY, USA&nbsp;(1992&ndash;2013)",,,33097,Database,2019,"Rudstam, L.G.","Lakewide zebra and quagga mussel summary, Oneida Lake, New York, 1992 to present",Knowledge Network for Biocomplexity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1545905,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,NY,Oswego,Oneida Lake - Wantry Island,43.22327,-76.01308,reported,Accurate,Oneida,4140202,1998,9,30,established,,Literature,,,Freshwater,32963,Journal Article,2019,"Hetherington, A.L., L.G. Rudstam, R.L. Schneider, K.T. Holeck, C.W. Hotaling, J.E. Cooper, and J.R. Jackson","Invader invaded: population dynamics of zebra mussels&nbsp;(<em>Dreissena polymorpha</em>) and quagga mussels (<em>Dreissena&nbsp;rostriformis bugensis</em>) in polymictic Oneida Lake, NY, USA&nbsp;(1992&ndash;2013)",,,33097,Database,2019,"Rudstam, L.G.","Lakewide zebra and quagga mussel summary, Oneida Lake, New York, 1992 to present",Knowledge Network for Biocomplexity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1545902,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,NY,Oswego,Oneida Lake - Buoy 123,43.20177,-75.91898,reported,Accurate,Oneida,4140202,1998,9,30,established,,Literature,,,Freshwater,32963,Journal Article,2019,"Hetherington, A.L., L.G. Rudstam, R.L. Schneider, K.T. Holeck, C.W. Hotaling, J.E. Cooper, and J.R. Jackson","Invader invaded: population dynamics of zebra mussels&nbsp;(<em>Dreissena polymorpha</em>) and quagga mussels (<em>Dreissena&nbsp;rostriformis bugensis</em>) in polymictic Oneida Lake, NY, USA&nbsp;(1992&ndash;2013)",,,33097,Database,2019,"Rudstam, L.G.","Lakewide zebra and quagga mussel summary, Oneida Lake, New York, 1992 to present",Knowledge Network for Biocomplexity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1545900,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,NY,Oswego,Oneida Lake - Dunham Island,43.21012,-76.03613,reported,Accurate,Oneida,4140202,1998,9,29,established,,Literature,,,Freshwater,32963,Journal Article,2019,"Hetherington, A.L., L.G. Rudstam, R.L. Schneider, K.T. Holeck, C.W. Hotaling, J.E. Cooper, and J.R. Jackson","Invader invaded: population dynamics of zebra mussels&nbsp;(<em>Dreissena polymorpha</em>) and quagga mussels (<em>Dreissena&nbsp;rostriformis bugensis</em>) in polymictic Oneida Lake, NY, USA&nbsp;(1992&ndash;2013)",,,33097,Database,2019,"Rudstam, L.G.","Lakewide zebra and quagga mussel summary, Oneida Lake, New York, 1992 to present",Knowledge Network for Biocomplexity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1545885,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,NY,Oswego,Oneida Lake - Dutchman II,43.17098,-75.91296,reported,Accurate,Oneida,4140202,1996,10,16,established,,Literature,,,Freshwater,32963,Journal Article,2019,"Hetherington, A.L., L.G. Rudstam, R.L. Schneider, K.T. Holeck, C.W. Hotaling, J.E. Cooper, and J.R. Jackson","Invader invaded: population dynamics of zebra mussels&nbsp;(<em>Dreissena polymorpha</em>) and quagga mussels (<em>Dreissena&nbsp;rostriformis bugensis</em>) in polymictic Oneida Lake, NY, USA&nbsp;(1992&ndash;2013)",,,33097,Database,2019,"Rudstam, L.G.","Lakewide zebra and quagga mussel summary, Oneida Lake, New York, 1992 to present",Knowledge Network for Biocomplexity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1545883,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,NY,Oswego,Oneida Lake - Dutchman III,43.17098,-75.91296,reported,Accurate,Oneida,4140202,1996,10,16,established,,Literature,,,Freshwater,32963,Journal Article,2019,"Hetherington, A.L., L.G. Rudstam, R.L. Schneider, K.T. Holeck, C.W. Hotaling, J.E. Cooper, and J.R. Jackson","Invader invaded: population dynamics of zebra mussels&nbsp;(<em>Dreissena polymorpha</em>) and quagga mussels (<em>Dreissena&nbsp;rostriformis bugensis</em>) in polymictic Oneida Lake, NY, USA&nbsp;(1992&ndash;2013)",,,33097,Database,2019,"Rudstam, L.G.","Lakewide zebra and quagga mussel summary, Oneida Lake, New York, 1992 to present",Knowledge Network for Biocomplexity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1545882,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,NY,Oswego,Oneida Lake - Dutchman I,43.17098,-75.91296,reported,Accurate,Oneida,4140202,1996,10,16,established,,Literature,,,Freshwater,32963,Journal Article,2019,"Hetherington, A.L., L.G. Rudstam, R.L. Schneider, K.T. Holeck, C.W. Hotaling, J.E. Cooper, and J.R. Jackson","Invader invaded: population dynamics of zebra mussels&nbsp;(<em>Dreissena polymorpha</em>) and quagga mussels (<em>Dreissena&nbsp;rostriformis bugensis</em>) in polymictic Oneida Lake, NY, USA&nbsp;(1992&ndash;2013)",,,33097,Database,2019,"Rudstam, L.G.","Lakewide zebra and quagga mussel summary, Oneida Lake, New York, 1992 to present",Knowledge Network for Biocomplexity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1545880,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,NY,Oswego,Oneida Lake - Shackelton Point,43.17332,-75.92557,reported,Accurate,Oneida,4140202,1996,10,16,established,,Literature,,,Freshwater,32963,Journal Article,2019,"Hetherington, A.L., L.G. Rudstam, R.L. Schneider, K.T. Holeck, C.W. Hotaling, J.E. Cooper, and J.R. Jackson","Invader invaded: population dynamics of zebra mussels&nbsp;(<em>Dreissena polymorpha</em>) and quagga mussels (<em>Dreissena&nbsp;rostriformis bugensis</em>) in polymictic Oneida Lake, NY, USA&nbsp;(1992&ndash;2013)",,,33097,Database,2019,"Rudstam, L.G.","Lakewide zebra and quagga mussel summary, Oneida Lake, New York, 1992 to present",Knowledge Network for Biocomplexity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1545884,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,NY,Oswego,Oneida Lake - Buoy 123,43.20417,-75.92083,reported,Accurate,Oneida,4140202,1996,10,16,established,,Literature,,,Freshwater,32963,Journal Article,2019,"Hetherington, A.L., L.G. Rudstam, R.L. Schneider, K.T. Holeck, C.W. Hotaling, J.E. Cooper, and J.R. Jackson","Invader invaded: population dynamics of zebra mussels&nbsp;(<em>Dreissena polymorpha</em>) and quagga mussels (<em>Dreissena&nbsp;rostriformis bugensis</em>) in polymictic Oneida Lake, NY, USA&nbsp;(1992&ndash;2013)",,,33097,Database,2019,"Rudstam, L.G.","Lakewide zebra and quagga mussel summary, Oneida Lake, New York, 1992 to present",Knowledge Network for Biocomplexity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1545886,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,NY,Oswego,Oneida Lake - Dunham Island,43.2124,-76.03273,reported,Accurate,Oneida,4140202,1996,10,29,established,,Literature,,,Freshwater,32963,Journal Article,2019,"Hetherington, A.L., L.G. Rudstam, R.L. Schneider, K.T. Holeck, C.W. Hotaling, J.E. Cooper, and J.R. Jackson","Invader invaded: population dynamics of zebra mussels&nbsp;(<em>Dreissena polymorpha</em>) and quagga mussels (<em>Dreissena&nbsp;rostriformis bugensis</em>) in polymictic Oneida Lake, NY, USA&nbsp;(1992&ndash;2013)",,,33097,Database,2019,"Rudstam, L.G.","Lakewide zebra and quagga mussel summary, Oneida Lake, New York, 1992 to present",Knowledge Network for Biocomplexity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1545887,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,NY,Oswego,Oneida Lake - Wantry Island,43.22327,-76.01308,reported,Accurate,Oneida,4140202,1996,11,4,established,,Literature,,,Freshwater,32963,Journal Article,2019,"Hetherington, A.L., L.G. Rudstam, R.L. Schneider, K.T. Holeck, C.W. Hotaling, J.E. Cooper, and J.R. Jackson","Invader invaded: population dynamics of zebra mussels&nbsp;(<em>Dreissena polymorpha</em>) and quagga mussels (<em>Dreissena&nbsp;rostriformis bugensis</em>) in polymictic Oneida Lake, NY, USA&nbsp;(1992&ndash;2013)",,,33097,Database,2019,"Rudstam, L.G.","Lakewide zebra and quagga mussel summary, Oneida Lake, New York, 1992 to present",Knowledge Network for Biocomplexity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1545893,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,NY,Oswego,Oneida Lake - Wantry Island,43.22327,-76.01308,reported,Accurate,Oneida,4140202,1997,10,9,established,,Literature,,,Freshwater,32963,Journal Article,2019,"Hetherington, A.L., L.G. Rudstam, R.L. Schneider, K.T. Holeck, C.W. Hotaling, J.E. Cooper, and J.R. Jackson","Invader invaded: population dynamics of zebra mussels&nbsp;(<em>Dreissena polymorpha</em>) and quagga mussels (<em>Dreissena&nbsp;rostriformis bugensis</em>) in polymictic Oneida Lake, NY, USA&nbsp;(1992&ndash;2013)",,,33097,Database,2019,"Rudstam, L.G.","Lakewide zebra and quagga mussel summary, Oneida Lake, New York, 1992 to present",Knowledge Network for Biocomplexity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1545889,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,NY,Oswego,Oneida Lake - Shackelton Point,43.1749,-75.93045,reported,Accurate,Oneida,4140202,1997,10,9,established,,Literature,,,Freshwater,32963,Journal Article,2019,"Hetherington, A.L., L.G. Rudstam, R.L. Schneider, K.T. Holeck, C.W. Hotaling, J.E. Cooper, and J.R. Jackson","Invader invaded: population dynamics of zebra mussels&nbsp;(<em>Dreissena polymorpha</em>) and quagga mussels (<em>Dreissena&nbsp;rostriformis bugensis</em>) in polymictic Oneida Lake, NY, USA&nbsp;(1992&ndash;2013)",,,33097,Database,2019,"Rudstam, L.G.","Lakewide zebra and quagga mussel summary, Oneida Lake, New York, 1992 to present",Knowledge Network for Biocomplexity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1545890,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,NY,Oswego,Oneida Lake - Dunham Island,43.21012,-76.03613,reported,Accurate,Oneida,4140202,1997,10,9,established,,Literature,,,Freshwater,32963,Journal Article,2019,"Hetherington, A.L., L.G. Rudstam, R.L. Schneider, K.T. Holeck, C.W. Hotaling, J.E. Cooper, and J.R. Jackson","Invader invaded: population dynamics of zebra mussels&nbsp;(<em>Dreissena polymorpha</em>) and quagga mussels (<em>Dreissena&nbsp;rostriformis bugensis</em>) in polymictic Oneida Lake, NY, USA&nbsp;(1992&ndash;2013)",,,33097,Database,2019,"Rudstam, L.G.","Lakewide zebra and quagga mussel summary, Oneida Lake, New York, 1992 to present",Knowledge Network for Biocomplexity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1545888,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,NY,Oswego,Oneida Lake - Buoy 123,43.20882,-75.91827,reported,Accurate,Oneida,4140202,1997,10,9,established,,Literature,,,Freshwater,32963,Journal Article,2019,"Hetherington, A.L., L.G. Rudstam, R.L. Schneider, K.T. Holeck, C.W. Hotaling, J.E. Cooper, and J.R. Jackson","Invader invaded: population dynamics of zebra mussels&nbsp;(<em>Dreissena polymorpha</em>) and quagga mussels (<em>Dreissena&nbsp;rostriformis bugensis</em>) in polymictic Oneida Lake, NY, USA&nbsp;(1992&ndash;2013)",,,33097,Database,2019,"Rudstam, L.G.","Lakewide zebra and quagga mussel summary, Oneida Lake, New York, 1992 to present",Knowledge Network for Biocomplexity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1545891,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,NY,Oswego,Oneida Lake - Dutchman II,43.17157,-75.90943,reported,Accurate,Oneida,4140202,1997,10,7,established,,Literature,,,Freshwater,32963,Journal Article,2019,"Hetherington, A.L., L.G. Rudstam, R.L. Schneider, K.T. Holeck, C.W. Hotaling, J.E. Cooper, and J.R. Jackson","Invader invaded: population dynamics of zebra mussels&nbsp;(<em>Dreissena polymorpha</em>) and quagga mussels (<em>Dreissena&nbsp;rostriformis bugensis</em>) in polymictic Oneida Lake, NY, USA&nbsp;(1992&ndash;2013)",,,33097,Database,2019,"Rudstam, L.G.","Lakewide zebra and quagga mussel summary, Oneida Lake, New York, 1992 to present",Knowledge Network for Biocomplexity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1545895,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,NY,Oswego,Oneida Lake - Dutchman III,43.17103,-75.90825,reported,Accurate,Oneida,4140202,1997,10,7,established,,Literature,,,Freshwater,32963,Journal Article,2019,"Hetherington, A.L., L.G. Rudstam, R.L. Schneider, K.T. Holeck, C.W. Hotaling, J.E. Cooper, and J.R. Jackson","Invader invaded: population dynamics of zebra mussels&nbsp;(<em>Dreissena polymorpha</em>) and quagga mussels (<em>Dreissena&nbsp;rostriformis bugensis</em>) in polymictic Oneida Lake, NY, USA&nbsp;(1992&ndash;2013)",,,33097,Database,2019,"Rudstam, L.G.","Lakewide zebra and quagga mussel summary, Oneida Lake, New York, 1992 to present",Knowledge Network for Biocomplexity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1545892,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,NY,Oswego,Oneida Lake - Dutchman I,43.17072,-75.91499,reported,Accurate,Oneida,4140202,1997,10,7,established,,Literature,,,Freshwater,32963,Journal Article,2019,"Hetherington, A.L., L.G. Rudstam, R.L. Schneider, K.T. Holeck, C.W. Hotaling, J.E. Cooper, and J.R. Jackson","Invader invaded: population dynamics of zebra mussels&nbsp;(<em>Dreissena polymorpha</em>) and quagga mussels (<em>Dreissena&nbsp;rostriformis bugensis</em>) in polymictic Oneida Lake, NY, USA&nbsp;(1992&ndash;2013)",,,33097,Database,2019,"Rudstam, L.G.","Lakewide zebra and quagga mussel summary, Oneida Lake, New York, 1992 to present",Knowledge Network for Biocomplexity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1545868,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,NY,Oswego,Oneida Lake - Wantry Island,43.22327,-76.01308,reported,Accurate,Oneida,4140202,1994,10,18,established,,Literature,,,Freshwater,32963,Journal Article,2019,"Hetherington, A.L., L.G. Rudstam, R.L. Schneider, K.T. Holeck, C.W. Hotaling, J.E. Cooper, and J.R. Jackson","Invader invaded: population dynamics of zebra mussels&nbsp;(<em>Dreissena polymorpha</em>) and quagga mussels (<em>Dreissena&nbsp;rostriformis bugensis</em>) in polymictic Oneida Lake, NY, USA&nbsp;(1992&ndash;2013)",,,33097,Database,2019,"Rudstam, L.G.","Lakewide zebra and quagga mussel summary, Oneida Lake, New York, 1992 to present",Knowledge Network for Biocomplexity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1545867,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,NY,Oswego,Oneida Lake - Buoy 123,43.20417,-75.92083,reported,Accurate,Oneida,4140202,1994,10,18,established,,Literature,,,Freshwater,32963,Journal Article,2019,"Hetherington, A.L., L.G. Rudstam, R.L. Schneider, K.T. Holeck, C.W. Hotaling, J.E. Cooper, and J.R. Jackson","Invader invaded: population dynamics of zebra mussels&nbsp;(<em>Dreissena polymorpha</em>) and quagga mussels (<em>Dreissena&nbsp;rostriformis bugensis</em>) in polymictic Oneida Lake, NY, USA&nbsp;(1992&ndash;2013)",,,33097,Database,2019,"Rudstam, L.G.","Lakewide zebra and quagga mussel summary, Oneida Lake, New York, 1992 to present",Knowledge Network for Biocomplexity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1545878,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,NY,Oswego,Oneida Lake - Buoy 123,43.20417,-75.92083,reported,Accurate,Oneida,4140202,1995,10,4,established,,Literature,,,Freshwater,32963,Journal Article,2019,"Hetherington, A.L., L.G. Rudstam, R.L. Schneider, K.T. Holeck, C.W. Hotaling, J.E. Cooper, and J.R. Jackson","Invader invaded: population dynamics of zebra mussels&nbsp;(<em>Dreissena polymorpha</em>) and quagga mussels (<em>Dreissena&nbsp;rostriformis bugensis</em>) in polymictic Oneida Lake, NY, USA&nbsp;(1992&ndash;2013)",,,33097,Database,2019,"Rudstam, L.G.","Lakewide zebra and quagga mussel summary, Oneida Lake, New York, 1992 to present",Knowledge Network for Biocomplexity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
