YEAR,STATE_DESCRIPTION,STATE_CODE,NAICS_CODE,INDUSTRY,BUSINESS_CLASSIFICATION_S,ANNUAL_PAYROLL_S,EMPLOYMENT_S,AVG_SALARY_S,BUSINESS_CLASSIFICATION_B,ANNUAL_PAYROLL_B,EMPLOYMENT_B,AVG_SALARY_B
2017,South Dakota,SD,55,Management of Companies and Enterprises,Small Business,164233000,2368,69355.15202702703,Large Business,416070000.0,6344.0,65584.80453972258
2017,South Dakota,SD,56,Administrative and Support and Waste Management and Remediation Services,Small Business,453318000,13930,32542.56999282125,Large Business,126302000.0,4330.0,29169.05311778291
2017,South Dakota,SD,61,Educational Services,Small Business,318708000,12228,26063.78802747792,Large Business,42703000.0,1742.0,24513.777267508613
2017,South Dakota,SD,62,Health Care and Social Assistance,Small Business,2481162000,65072,38129.487337103514,Large Business,2303674000.0,37278.0,61797.14576962283
2017,South Dakota,SD,71,"Arts, Entertainment, and Recreation",Small Business,245350000,11886,20641.93168433451,Large Business,12059000.0,835.0,14441.91616766467
2017,South Dakota,SD,72,Accommodation and Food Services,Small Business,1060518000,63044,16821.870439692913,Large Business,148233000.0,8487.0,17465.889006716156
2017,South Dakota,SD,81,Other Services (except Public Administration),Small Business,744452000,27984,26602.77301315037,Large Business,15183000.0,429.0,35391.60839160839
2017,Tennessee,TN,11,"Agriculture, Forestry, Fishing and Hunting",Small Business,108902000,2970,36667.34006734007,Large Business,7174000.0,86.0,83418.6046511628
2017,Tennessee,TN,21,"Mining, Quarrying, and Oil and Gas Extraction",Small Business,197158000,3046,64726.8548916612,Large Business,76424000.0,1413.0,54086.341118188255
2017,Tennessee,TN,22,Utilities,Small Business,349932000,4898,71443.85463454471,Large Business,58897000.0,742.0,79376.01078167115
2017,Tennessee,TN,23,Construction,Small Business,10047904000,186714,53814.41134569448,Large Business,1334267000.0,23173.0,57578.518102964656
2017,Tennessee,TN,42,Wholesale Trade,Small Business,7478044000,122392,61099.12412575985,Large Business,3538270000.0,55816.0,63391.679805073814
2017,Tennessee,TN,44-45,Retail Trade,Small Business,7202502000,215330,33448.66948404774,Large Business,5008458000.0,210011.0,23848.550790196703
2017,Tennessee,TN,48-49,Transportation and Warehousing,Small Business,3234574000,72930,44351.76196352667,Large Business,4960719000.0,109012.0,45506.17363226067
2017,Tennessee,TN,51,Information,Small Business,1605272000,29346,54701.56068970217,Large Business,2404357000.0,34741.0,69208.05388445928
2017,Tennessee,TN,52,Finance and Insurance,Small Business,5359452000,78220,68517.66811557146,Large Business,6535373000.0,85010.0,76877.69674155982
2017,Tennessee,TN,53,Real Estate and Rental and Leasing,Small Business,2198648000,46636,47144.86662664037,Large Business,677977000.0,12363.0,54839.19760575912
2017,Tennessee,TN,54,"Professional, Scientific, and Technical Services",Small Business,8730336000,140496,62139.39186880765,Large Business,3903580000.0,51692.0,75516.1340246073
2017,Tennessee,TN,55,Management of Companies and Enterprises,Small Business,1296594000,18376,70559.09882455376,Large Business,9007945000.0,86813.0,103762.62771704698
2017,Tennessee,TN,56,Administrative and Support and Waste Management and Remediation Services,Small Business,5289508000,151060,35015.940685820206,Large Business,5387040000.0,189168.0,28477.543770616594
2017,Tennessee,TN,61,Educational Services,Small Business,2069584000,61384,33715.36556757461,Large Business,1263850000.0,34453.0,36683.30769454039
2017,Tennessee,TN,62,Health Care and Social Assistance,Small Business,13938914000,318312,43790.09902234286,Large Business,14064693000.0,261610.0,53762.0618477887
2017,Tennessee,TN,71,"Arts, Entertainment, and Recreation",Small Business,2824188000,53744,52548.89848169098,Large Business,397646000.0,10435.0,38106.94777192142
2017,Tennessee,TN,72,Accommodation and Food Services,Small Business,5501848000,325648,16895.07689284135,Large Business,2269684000.0,128815.0,17619.718200520125
2017,Tennessee,TN,31-33,Manufacturing,Small Business,9741858000,210132,46360.65901433385,Large Business,12372308000.0,221254.0,55919.02519276488
2017,Missouri,MO,53,Real Estate and Rental and Leasing,Small Business,2013166000,48178,41786.00190958529,Large Business,655091000.0,12764.0,51323.3312441241
2017,Idaho,ID,71,"Arts, Entertainment, and Recreation",Small Business,310276000,13838,22422.026304379244,Large Business,19042000.0,1735.0,10975.216138328531
2017,Missouri,MO,51,Information,Small Business,1310738000,26736,49025.20945541592,Large Business,3280020000.0,43277.0,75791.29791806272
2017,District of Columbia,DC,22,Utilities,Small Business,964000,11,87636.36363636363,Large Business,302712000.0,1851.0,163539.70826580227
2017,District of Columbia,DC,23,Construction,Small Business,1020236000,15120,67475.92592592593,Large Business,168946000.0,2506.0,67416.60015961692
2017,District of Columbia,DC,31-33,Manufacturing,Small Business,67870000,1647,41208.257437765635,Large Business,12102000.0,192.0,63031.25
2017,District of Columbia,DC,42,Wholesale Trade,Small Business,315832000,4062,77752.83111767602,Large Business,176215000.0,2031.0,86762.67848350566
2017,District of Columbia,DC,44-45,Retail Trade,Small Business,529946000,15492,34207.72011360702,Large Business,430648000.0,14558.0,29581.53592526446
2017,District of Columbia,DC,48-49,Transportation and Warehousing,Small Business,86780000,2002,43346.653346653344,Large Business,198515000.0,2532.0,78402.448657188
2017,District of Columbia,DC,51,Information,Small Business,1520606000,14804,102715.8875979465,Large Business,1939246000.0,14936.0,129837.0380289234
2017,District of Columbia,DC,52,Finance and Insurance,Small Business,1090748000,8056,135395.72989076466,Large Business,2372474000.0,12893.0,184012.564957729
2017,District of Columbia,DC,53,Real Estate and Rental and Leasing,Small Business,1091148000,12662,86175.01184646976,Large Business,315680000.0,4339.0,72754.0908043328
2017,District of Columbia,DC,54,"Professional, Scientific, and Technical Services",Small Business,10726108000,91492,117235.4741398155,Large Business,7940014000.0,55400.0,143321.5523465704
2017,District of Columbia,DC,55,Management of Companies and Enterprises,Small Business,126586000,1396,90677.65042979943,Large Business,753169000.0,7181.0,104883.58167386158
2017,District of Columbia,DC,56,Administrative and Support and Waste Management and Remediation Services,Small Business,1455548000,31308,46491.24824326051,Large Business,857302000.0,18887.0,45391.11558214645
2017,District of Columbia,DC,61,Educational Services,Small Business,1703918000,30770,55375.95060123497,Large Business,1930664000.0,36337.0,53132.179321352894
2017,District of Columbia,DC,62,Health Care and Social Assistance,Small Business,2691630000,58050,46367.441860465115,Large Business,3019263000.0,43972.0,68663.30846902574
2017,District of Columbia,DC,71,"Arts, Entertainment, and Recreation",Small Business,342640000,9664,35455.29801324503,Large Business,558356000.0,4924.0,113394.80097481722
2017,District of Columbia,DC,72,Accommodation and Food Services,Small Business,2213622000,85112,26008.34194943134,Large Business,1069448000.0,32202.0,33210.6080367679
2017,District of Columbia,DC,81,Other Services (except Public Administration),Small Business,10315102000,118842,86796.77218491779,Large Business,1299238000.0,21917.0,59279.91969703883
2017,Florida,FL,11,"Agriculture, Forestry, Fishing and Hunting",Small Business,450252000,14036,32078.36990595611,Large Business,43900000.0,1528.0,28730.366492146597
2017,Florida,FL,21,"Mining, Quarrying, and Oil and Gas Extraction",Small Business,153496000,3196,48027.53441802253,Large Business,162497000.0,1813.0,89628.79205736349
2017,Florida,FL,22,Utilities,Small Business,829582000,11366,72988.03448882632,Large Business,2391957000.0,21151.0,113089.54659354167
2017,Florida,FL,23,Construction,Small Business,33533460000,742236,45178.97272565599,Large Business,3745575000.0,56419.0,66388.53932185966
2017,Florida,FL,31-33,Manufacturing,Small Business,14859314000,334082,44478.04431247418,Large Business,9555380000.0,144991.0,65903.26296114932
2017,Florida,FL,42,Wholesale Trade,Small Business,21169480000,385084,54973.668082807904,Large Business,8426976000.0,126210.0,66769.47943903018
2017,Florida,FL,44-45,Retail Trade,Small Business,22364264000,654674,34160.91673107531,Large Business,18897382000.0,753745.0,25071.319876085414
2017,Florida,FL,48-49,Transportation and Warehousing,Small Business,6985570000,169502,41212.31607886632,Large Business,9747259000.0,175079.0,55673.49025297152
2017,Delaware,DE,81,Other Services (except Public Administration),Small Business,793158000,27078,29291.602038555284,Large Business,63852000.0,2632.0,24259.87841945289
2017,Delaware,DE,72,Accommodation and Food Services,Small Business,1057008000,56890,18579.85586219019,Large Business,254114000.0,13240.0,19192.900302114802
2017,Delaware,DE,71,"Arts, Entertainment, and Recreation",Small Business,251084000,9390,26739.5101171459,Large Business,91158000.0,2426.0,37575.432811211875
2017,Delaware,DE,62,Health Care and Social Assistance,Small Business,2710194000,58862,46043.18575651524,Large Business,2303571000.0,39152.0,58836.611156518185
2017,Connecticut,CT,48-49,Transportation and Warehousing,Small Business,1447070000,29028,49850.833677828305,Large Business,1238791000.0,28740.0,43103.37508698678
2017,Connecticut,CT,51,Information,Small Business,1555156000,22530,69026.0097647581,Large Business,3191273000.0,30299.0,105326.01736030892
2017,Connecticut,CT,52,Finance and Insurance,Small Business,8286736000,58112,142599.39427312775,Large Business,14003029000.0,90548.0,154647.57918452093
2017,Connecticut,CT,53,Real Estate and Rental and Leasing,Small Business,1424552000,25214,56498.45324026335,Large Business,435604000.0,7704.0,56542.57528556594
2017,Connecticut,CT,54,"Professional, Scientific, and Technical Services",Small Business,8677058000,108312,80111.69584164266,Large Business,5563091000.0,49486.0,112417.47160813159
2017,Connecticut,CT,55,Management of Companies and Enterprises,Small Business,786470000,8824,89128.51314596555,Large Business,3989028000.0,28263.0,141139.5817853731
2017,Connecticut,CT,56,Administrative and Support and Waste Management and Remediation Services,Small Business,3823172000,82720,46218.23017408124,Large Business,2137809000.0,47118.0,45371.386731185536
2017,Connecticut,CT,61,Educational Services,Small Business,2129098000,48794,43634.42226503258,Large Business,2647317000.0,54774.0,48331.63544747508
2017,Connecticut,CT,62,Health Care and Social Assistance,Small Business,12214528000,294206,41516.92351617574,Large Business,8103091000.0,143783.0,56356.391228448425
2017,Connecticut,CT,71,"Arts, Entertainment, and Recreation",Small Business,1237788000,44124,28052.4884416644,Large Business,149081000.0,7376.0,20211.632321041216
2017,Connecticut,CT,72,Accommodation and Food Services,Small Business,3930680000,194650,20193.578217313127,Large Business,1223782000.0,49193.0,24877.15731913077
2017,Connecticut,CT,81,Other Services (except Public Administration),Small Business,3587216000,108892,32942.87918304375,Large Business,252888000.0,6305.0,40109.11974623315
2017,Florida,FL,51,Information,Small Business,5556554000,86866,63966.96060599083,Large Business,10315720000.0,125333.0,82306.49549599866
2017,Delaware,DE,22,Utilities,Small Business,81365000,910,89412.08791208791,Large Business,180176000.0,1725.0,104449.85507246378
2017,Delaware,DE,23,Construction,Small Business,2132876000,38138,55925.2189417379,Large Business,110139000.0,1584.0,69532.19696969698
2017,Delaware,DE,31-33,Manufacturing,Small Business,909192000,18396,49423.35290280496,Large Business,1227032000.0,18616.0,65912.7632144392
2017,Delaware,DE,42,Wholesale Trade,Small Business,812166000,14216,57130.416432189086,Large Business,1328680000.0,9741.0,136400.7802073709
2017,Delaware,DE,44-45,Retail Trade,Small Business,1330748000,37400,35581.49732620321,Large Business,899679000.0,39029.0,23051.551410489636
2017,Delaware,DE,48-49,Transportation and Warehousing,Small Business,461806000,10692,43191.73213617658,Large Business,295442000.0,6380.0,46307.52351097178
2017,Delaware,DE,51,Information,Small Business,478966000,5736,83501.74337517434,Large Business,230888000.0,3834.0,60221.178925404274
2017,Delaware,DE,52,Finance and Insurance,Small Business,893800000,11778,75887.24741042622,Large Business,3742480000.0,38525.0,97144.19208306295
2017,Delaware,DE,53,Real Estate and Rental and Leasing,Small Business,478876000,9616,49799.91680532446,Large Business,66544000.0,1142.0,58269.70227670753
2017,Delaware,DE,54,"Professional, Scientific, and Technical Services",Small Business,3024648000,35844,84383.6625376632,Large Business,1479122000.0,11565.0,127896.41158668396
2017,Delaware,DE,55,Management of Companies and Enterprises,Small Business,197200000,2352,83843.53741496599,Large Business,503249000.0,5798.0,86796.9989651604
2017,Delaware,DE,56,Administrative and Support and Waste Management and Remediation Services,Small Business,1089254000,26330,41369.31257121154,Large Business,569461000.0,16125.0,35315.410852713176
2017,Delaware,DE,61,Educational Services,Small Business,311562000,10278,30313.485113835377,Large Business,104433000.0,1946.0,53665.467625899284
2017,Florida,FL,52,Finance and Insurance,Small Business,14686362000,211518,69433.15462513828,Large Business,22358340000.0,259467.0,86170.2644266901
2017,Florida,FL,53,Real Estate and Rental and Leasing,Small Business,9099516000,204938,44401.311616196115,Large Business,3568212000.0,70714.0,50459.76751421218
2017,Florida,FL,54,"Professional, Scientific, and Technical Services",Small Business,43302106000,675550,64099.03930131004,Large Business,14033342000.0,176507.0,79505.86662285349
2017,Hawaii,HI,31-33,Manufacturing,Small Business,808414000,19790,40849.62102071753,Large Business,177067000.0,2816.0,62878.90625
2017,Hawaii,HI,42,Wholesale Trade,Small Business,1217130000,25118,48456.48538896409,Large Business,402973000.0,6467.0,62312.20040204113
2017,Hawaii,HI,44-45,Retail Trade,Small Business,1678568000,52560,31936.225266362253,Large Business,1360518000.0,43976.0,30937.738766599963
2017,Hawaii,HI,48-49,Transportation and Warehousing,Small Business,1008526000,24402,41329.645111056474,Large Business,1227969000.0,19454.0,63121.671635653336
2017,Hawaii,HI,51,Information,Small Business,254758000,4946,51507.88515972503,Large Business,387540000.0,5943.0,65209.49015648662
2017,Hawaii,HI,52,Finance and Insurance,Small Business,994194000,14364,69214.28571428571,Large Business,909295000.0,12828.0,70883.61396944185
2017,Hawaii,HI,53,Real Estate and Rental and Leasing,Small Business,799710000,16508,48443.7848315968,Large Business,269002000.0,4582.0,58708.42426887822
