"Specimen Number","Species ID","Group","Family","Scientific Name","Common Name","Country","State","County","Locality","Latitude","Longitude","Source","Accuracy","Drainage Name","HUC 8 Number","Year","Month","Day","Status","Comments","record_type","disposal","Museum_Cat_No","fresh_marine_intro","Reference 1","Type 1","Date 1","Author 1","Title 1","Publisher 1","Location 1","Reference 2","Type 2","Date 2","Author 2","Title 2","Publisher 2","Location 2","Reference 3","Type 3","Date 3","Author 3","Title 3","Publisher 3","Location 3","Reference 4","Type 4","Date 4","Author 4","Title 4","Publisher 4","Location 4","Reference 5","Type 5","Date 5","Author 5","Title 5","Publisher 5","Location 5","Reference 6","Type 6","Date 6","Author 6","Title 6","Publisher 6","Location 6"
"527","61","Amphibians-Frogs","Eleutherodactylidae","Eleutherodactylus planirostris","Greenhouse Frog","United States of America","FL","Marion","Ocala, E of, T14S R23E Sec27 (NE Silver Springs)","29.2451","-81.9951","Map derived","Approximate","Oklawaha","03080102","1997","","","established","BCS-028. Location approximate plotted by hand.","Specimen","FL Museum of Natural Hist","UF 35374","Freshwater","12123","Database","1997","Anonymous","<em>Eleutherodactylus planirostris </em>records from the herpetology collection of the Florida Museum of Natural History.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"408","61","Amphibians-Frogs","Eleutherodactylidae","Eleutherodactylus planirostris","Greenhouse Frog","United States of America","FL","Marion","Dunnellon, NW of, T16S R18E S18","29.0901","-82.5277","Map derived","Approximate","Withlacoochee","03100208","1990","12","20","established","hardwood swamp, location approximate plotted by hand.","Specimen","FL Museum of Natural Hist","UF 80235","Freshwater","12123","Database","1997","Anonymous","<em>Eleutherodactylus planirostris </em>records from the herpetology collection of the Florida Museum of Natural History.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"560","61","Amphibians-Frogs","Eleutherodactylidae","Eleutherodactylus planirostris","Greenhouse Frog","United States of America","FL","Marion","Sharpe's Ferry","29.1934","-82.0402","Map derived","Approximate","Oklawaha","03080102","1975","10","25","established","BCS 1478 (25 specimens)","Specimen","FL Museum of Natural Hist","UF 35475","Freshwater","12123","Database","1997","Anonymous","<em>Eleutherodactylus planirostris </em>records from the herpetology collection of the Florida Museum of Natural History.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"569","61","Amphibians-Frogs","Eleutherodactylidae","Eleutherodactylus planirostris","Greenhouse Frog","United States of America","FL","Marion","ONF 88 1.0 miles N junction ONF 88 and 314 [Ocala National Forest]","29.326965","-81.773815","Map derived","Approximate","Upper St. Johns","03080101","1975","11","1","established","BCS 1451","Specimen","FL Museum of Natural Hist","UF 37034","Freshwater","12123","Database","1997","Anonymous","<em>Eleutherodactylus planirostris </em>records from the herpetology collection of the Florida Museum of Natural History.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"575","61","Amphibians-Frogs","Eleutherodactylidae","Eleutherodactylus planirostris","Greenhouse Frog","United States of America","FL","Marion","Ocala National Forest Road 88, 1.0 mile N of junction ONF 88 and 314","29.326965","-81.773815","Map derived","Approximate","Upper St. Johns","03080101","1975","11","1","established","BCS 1464","Specimen","FL Museum of Natural Hist","UF 37040","Freshwater","12123","Database","1997","Anonymous","<em>Eleutherodactylus planirostris </em>records from the herpetology collection of the Florida Museum of Natural History.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"570","61","Amphibians-Frogs","Eleutherodactylidae","Eleutherodactylus planirostris","Greenhouse Frog","United States of America","FL","Marion","Mill Creek, spoil site, N of Eureka","29.40096","-81.931022","Map derived","Approximate","Oklawaha","03080102","1975","11","8","established","BCS 1616","Specimen","FL Museum of Natural Hist","UF 37035","Freshwater","12123","Database","1997","Anonymous","<em>Eleutherodactylus planirostris </em>records from the herpetology collection of the Florida Museum of Natural History.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"552","61","Amphibians-Frogs","Eleutherodactylidae","Eleutherodactylus planirostris","Greenhouse Frog","United States of America","FL","Marion","Mill Creek, spoil site, N of Eureka","29.40096","-81.931022","Map derived","Approximate","Oklawaha","03080102","1975","11","14","established","BCS 1605-12","Specimen","FL Museum of Natural Hist","UF 35455","Freshwater","12123","Database","1997","Anonymous","<em>Eleutherodactylus planirostris </em>records from the herpetology collection of the Florida Museum of Natural History.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"573","61","Amphibians-Frogs","Eleutherodactylidae","Eleutherodactylus planirostris","Greenhouse Frog","United States of America","FL","Marion","Mill Creek, spoil site, N of Eureka","29.40096","-81.931022","Map derived","Approximate","Oklawaha","03080102","1975","11","14","established","BCS 1612","Specimen","FL Museum of Natural Hist","UF 37038","Freshwater","12123","Database","1997","Anonymous","<em>Eleutherodactylus planirostris </em>records from the herpetology collection of the Florida Museum of Natural History.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"572","61","Amphibians-Frogs","Eleutherodactylidae","Eleutherodactylus planirostris","Greenhouse Frog","United States of America","FL","Marion","Oklawaha River just above Rodman Reservoir","29.502964","-81.808319","GNIS","Approximate","Oklawaha","03080102","1975","11","20","established","BCS 1806","Specimen","FL Museum of Natural Hist","UF 37037","Freshwater","12123","Database","1997","Anonymous","<em>Eleutherodactylus planirostris </em>records from the herpetology collection of the Florida Museum of Natural History.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"554","61","Amphibians-Frogs","Eleutherodactylidae","Eleutherodactylus planirostris","Greenhouse Frog","United States of America","FL","Marion","Ocala, NE of, jct ONF 77 and ONF 88 near Rodman Reservoir [= Lake Oklawaha]","29.490114","-81.811066","Map derived","Approximate","Oklawaha","03080102","1975","8","25","established","BCS 1303","Specimen","FL Museum of Natural Hist","UF 35465","Freshwater","12123","Database","1997","Anonymous","<em>Eleutherodactylus planirostris </em>records from the herpetology collection of the Florida Museum of Natural History.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"561","61","Amphibians-Frogs","Eleutherodactylidae","Eleutherodactylus planirostris","Greenhouse Frog","United States of America","FL","Marion","Ocala, NE of, jct ONF 77 and ONF 88 near Rodman Reservoir [= Lake Oklawaha]","29.490114","-81.811066","Map derived","Approximate","Oklawaha","03080102","1975","8","26","established","BCS 1478 (23 specimens)","Specimen","FL Museum of Natural Hist","UF 35476","Freshwater","12123","Database","1997","Anonymous","<em>Eleutherodactylus planirostris </em>records from the herpetology collection of the Florida Museum of Natural History.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"547","61","Amphibians-Frogs","Eleutherodactylidae","Eleutherodactylus planirostris","Greenhouse Frog","United States of America","FL","Marion","junction ONF 77 and ONF 88 near Rodman Reservoir","29.490862","-81.811409","Map derived","Approximate","Oklawaha","03080102","1975","8","26","established","BCS 1264-65","Specimen","FL Museum of Natural Hist","UF 35446-47","Freshwater","12123","Database","1997","Anonymous","<em>Eleutherodactylus planirostris </em>records from the herpetology collection of the Florida Museum of Natural History.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"558","61","Amphibians-Frogs","Eleutherodactylidae","Eleutherodactylus planirostris","Greenhouse Frog","United States of America","FL","Marion","Ocala, NE of, jct ONF 77 and ONF 88 near Rodman Reservoir [= Lake Oklawaha]","29.490114","-81.811066","Map derived","Approximate","Oklawaha","03080102","1975","9","5","established","BCS 1297 (4 specimens)","Specimen","FL Museum of Natural Hist","UF 35471","Freshwater","12123","Database","1997","Anonymous","<em>Eleutherodactylus planirostris </em>records from the herpetology collection of the Florida Museum of Natural History.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"563","61","Amphibians-Frogs","Eleutherodactylidae","Eleutherodactylus planirostris","Greenhouse Frog","United States of America","FL","Marion","Ocala, NE of, jct ONF 77 and ONF 88 near Rodman Reservoir [= Lake Oklawaha]","29.490114","-81.811066","Map derived","Approximate","Oklawaha","03080102","1975","9","5","established","BCS 1314 (23 specimens)","Specimen","FL Museum of Natural Hist","UF 35478","Freshwater","12123","Database","1997","Anonymous","<em>Eleutherodactylus planirostris </em>records from the herpetology collection of the Florida Museum of Natural History.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"566","61","Amphibians-Frogs","Eleutherodactylidae","Eleutherodactylus planirostris","Greenhouse Frog","United States of America","FL","Marion","Ocala, NE of, jct ONF 77 and ONF 88 near Rodman Reservoir [= Lake Oklawaha]","29.490114","-81.811066","Map derived","Approximate","Oklawaha","03080102","1975","9","12","established","BCS 1327 (6 specimens)","Specimen","FL Museum of Natural Hist","UF 35481","Freshwater","12123","Database","1997","Anonymous","<em>Eleutherodactylus planirostris </em>records from the herpetology collection of the Florida Museum of Natural History.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"557","61","Amphibians-Frogs","Eleutherodactylidae","Eleutherodactylus planirostris","Greenhouse Frog","United States of America","FL","Marion","Ocala, NE of, jct ONF 77 and ONF 88 near Rodman Reservoir [= Lake Oklawaha]","29.490114","-81.811066","Map derived","Approximate","Oklawaha","03080102","1975","9","12","established","BCS 1309 (36 specimens)","Specimen","FL Museum of Natural Hist","UF 35470","Freshwater","12123","Database","1997","Anonymous","<em>Eleutherodactylus planirostris </em>records from the herpetology collection of the Florida Museum of Natural History.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"574","61","Amphibians-Frogs","Eleutherodactylidae","Eleutherodactylus planirostris","Greenhouse Frog","United States of America","FL","Marion","Oklawaha River just above Rodman Reservoir","29.502964","-81.808319","GNIS","Approximate","Oklawaha","03080102","1975","9","20","established","BCS 1807","Specimen","FL Museum of Natural Hist","UF 37039","Freshwater","12123","Database","1997","Anonymous","<em>Eleutherodactylus planirostris </em>records from the herpetology collection of the Florida Museum of Natural History.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"551","61","Amphibians-Frogs","Eleutherodactylidae","Eleutherodactylus planirostris","Greenhouse Frog","United States of America","FL","Marion","Mill Creek, spoil site, N of Eureka","29.40096","-81.931022","Map derived","Approximate","Oklawaha","03080102","1975","9","26","established","BCS 1603","Specimen","FL Museum of Natural Hist","UF 35454","Freshwater","12123","Database","1997","Anonymous","<em>Eleutherodactylus planirostris </em>records from the herpetology collection of the Florida Museum of Natural History.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"550","61","Amphibians-Frogs","Eleutherodactylidae","Eleutherodactylus planirostris","Greenhouse Frog","United States of America","FL","Marion","Bell Branch and 40, West of junction 336 and 40","29.0595","-82.5367","Map derived","Approximate","Withlacoochee","03100208","1975","9","27","established","BCS 1598-1601","Specimen","FL Museum of Natural Hist","UF 35450-53","Freshwater","12123","Database","1997","Anonymous","<em>Eleutherodactylus planirostris </em>records from the herpetology collection of the Florida Museum of Natural History.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
